ticket_id,created_date,channel,category,customer_segment,region,agent,resolution_hours,status,csat_score
100320,2026-01-12,Web,Complaint,Corporate,Bali,A12,28.6,Resolved,4
100321,2026-01-12,Call Center,Booking Change,Leisure,Surabaya,A01,8.0,Resolved,1
100322,2026-01-12,WhatsApp,Refund Request,Corporate,Medan,A03,26.6,Resolved,4
100323,2026-01-12,Web,Cancellation,First-time,Bali,A07,13.3,Resolved,4
100324,2026-01-12,Email,Baggage Issue,Business,Bali,A05,16.8,Resolved,5
100325,2026-01-12,WhatsApp,Booking Change,Business,Makassar,A03,4.7,Resolved,5
100326,2026-01-12,App,Cancellation,First-time,Bali,A14,5.4,Resolved,4
100327,2026-01-12,Web,Baggage Issue,Business,Bali,A05,11.8,Resolved,5
100328,2026-01-12,Email,Loyalty/Account,First-time,Makassar,A09,1.9,Resolved,3
100329,2026-01-12,WhatsApp,Cancellation,Leisure,Bali,A10,8.9,Resolved,4
100330,2026-01-13,Email,Booking Change,Leisure,Makassar,A13,5.2,Resolved,3
100331,2026-01-13,Web,Booking Change,Leisure,Bali,A09,5.9,Resolved,5
100332,2026-01-13,WhatsApp,Refund Request,First-time,Makassar,A03,14.7,Resolved,5
100333,2026-01-13,App,Booking Change,First-time,Jakarta,A14,7.2,Resolved,4
100334,2026-01-13,Email,Booking Change,First-time,Bali,A02,5.5,Resolved,3
100335,2026-01-13,App,Refund Request,Corporate,Jakarta,A01,40.1,Resolved,5
100336,2026-01-13,Web,Loyalty/Account,Business,Makassar,A09,2.1,Resolved,5
100337,2026-01-13,Web,Loyalty/Account,Business,Medan,A03,2.9,Open,
100338,2026-01-13,WhatsApp,Baggage Issue,Business,Medan,A07,12.1,Resolved,4
100339,2026-01-13,App,Booking Change,Leisure,Makassar,A13,7.1,Resolved,4
100340,2026-01-13,Call Center,Refund Request,First-time,Makassar,A10,24.4,Resolved,5
100341,2026-01-13,WhatsApp,Booking Change,Corporate,Medan,A03,7.5,Resolved,3
100342,2026-01-13,App,Booking Change,Business,Bali,A04,2.5,Resolved,5
100343,2026-01-13,WhatsApp,Cancellation,First-time,Medan,A03,6.3,Resolved,5
100344,2026-01-13,Web,Loyalty/Account,Business,Makassar,A08,3.2,Resolved,5
100345,2026-01-13,App,Complaint,Leisure,Bali,A08,35.5,Resolved,4
100346,2026-01-13,Email,Flight Delay,First-time,Medan,A08,18.7,Resolved,3
100347,2026-01-13,App,Complaint,Business,Bali,A05,25.2,Resolved,4
100348,2026-01-13,WhatsApp,Cancellation,First-time,Makassar,A02,13.3,Resolved,5
100349,2026-01-13,App,Flight Delay,Corporate,Makassar,A13,10.8,Resolved,5
100350,2026-01-13,App,Complaint,Business,Bali,A08,12.2,Resolved,3
100351,2026-01-13,Web,Booking Change,Leisure,Surabaya,A13,5.7,Resolved,4
100352,2026-01-14,Web,Booking Change,Business,Surabaya,A13,2.3,Open,
100353,2026-01-14,WhatsApp,Refund Request,Corporate,Makassar,A03,21.6,Resolved,5
100354,2026-01-14,Email,Complaint,Leisure,Surabaya,A15,37.4,Open,
100355,2026-01-14,Web,Refund Request,Business,Surabaya,A03,24.6,Resolved,4
100356,2026-01-14,Email,Flight Delay,Corporate,Medan,A08,3.3,Resolved,4
100357,2026-01-14,Call Center,Cancellation,First-time,Makassar,A12,13.5,Resolved,5
100358,2026-01-14,Call Center,Booking Change,Leisure,Medan,A14,5.1,Resolved,5
100359,2026-01-14,Email,Booking Change,First-time,Surabaya,A05,5.1,Resolved,5
100360,2026-01-14,App,Complaint,Corporate,Jakarta,A02,31.0,Resolved,1
100361,2026-01-14,Email,Booking Change,Business,Medan,A01,8.5,Resolved,1
100362,2026-01-14,Call Center,Loyalty/Account,Corporate,Surabaya,A02,3.9,Resolved,5
100363,2026-01-14,Email,Refund Request,Business,Jakarta,A11,23.6,Resolved,4
100364,2026-01-14,Email,Cancellation,Leisure,Surabaya,A02,15.8,Resolved,5
100365,2026-01-14,Call Center,Baggage Issue,Leisure,Jakarta,A14,28.4,Resolved,3
100366,2026-01-14,App,Refund Request,Leisure,Jakarta,A06,46.4,Resolved,5
100367,2026-01-14,App,Refund Request,Business,Surabaya,A09,14.8,Resolved,5
100368,2026-01-14,WhatsApp,Booking Change,Business,Medan,A11,4.7,Resolved,5
100369,2026-01-14,WhatsApp,Loyalty/Account,Business,Jakarta,A12,0.9,Resolved,5
100370,2026-01-14,WhatsApp,Refund Request,Leisure,Surabaya,A10,50.5,Resolved,2
100371,2026-01-14,Web,Cancellation,Leisure,Bali,A09,8.0,Resolved,4
100372,2026-01-14,Email,Complaint,Business,Medan,A02,20.1,Resolved,4
100373,2026-01-14,Call Center,Booking Change,Leisure,Bali,A03,2.5,Resolved,5
100374,2026-01-14,App,Booking Change,First-time,Jakarta,A10,9.0,Resolved,5
100375,2026-01-15,Call Center,Loyalty/Account,First-time,Makassar,A11,3.4,Resolved,5
100376,2026-01-15,App,Baggage Issue,Business,Bali,A05,6.0,Resolved,3
100377,2026-01-15,Call Center,Loyalty/Account,Business,Makassar,A07,1.7,Resolved,5
100378,2026-01-15,App,Refund Request,First-time,Surabaya,A04,19.5,Resolved,5
100379,2026-01-15,Web,Flight Delay,Leisure,Bali,A02,14.6,Open,
100380,2026-01-15,WhatsApp,Flight Delay,Corporate,Makassar,A13,12.2,Resolved,5
100381,2026-01-15,App,Refund Request,Corporate,Jakarta,A06,33.4,Resolved,3
100382,2026-01-15,Email,Baggage Issue,Leisure,Medan,A09,12.6,Resolved,5
100383,2026-01-15,Call Center,Baggage Issue,Corporate,Surabaya,A13,25.5,Resolved,5
100384,2026-01-15,Web,Flight Delay,Leisure,Jakarta,A01,15.8,Resolved,4
100385,2026-01-15,Email,Booking Change,Leisure,Makassar,A04,4.9,Resolved,5
100386,2026-01-15,WhatsApp,Booking Change,Corporate,Jakarta,A11,8.2,Resolved,5
100387,2026-01-15,App,Complaint,Leisure,Medan,A15,16.4,Resolved,5
100388,2026-01-15,Web,Flight Delay,Leisure,Bali,A05,12.9,Resolved,5
100389,2026-01-15,WhatsApp,Baggage Issue,First-time,Bali,A08,30.5,Resolved,3
100390,2026-01-15,Email,Complaint,Business,Jakarta,A01,23.8,Resolved,5
100391,2026-01-15,App,Complaint,Leisure,Bali,A13,13.7,Resolved,5
100392,2026-01-16,App,Loyalty/Account,First-time,Medan,A03,1.4,Resolved,5
100393,2026-01-16,Email,Loyalty/Account,First-time,Bali,A12,4.6,Resolved,2
100394,2026-01-16,Web,Booking Change,Leisure,Medan,A04,6.5,Resolved,2
100395,2026-01-16,Call Center,Loyalty/Account,First-time,Bali,A08,3.9,Resolved,3
100396,2026-01-16,Web,Baggage Issue,Business,Jakarta,A08,20.8,Resolved,5
100397,2026-01-16,Call Center,Flight Delay,Business,Medan,A08,11.8,Resolved,3
100398,2026-01-16,Call Center,Complaint,Leisure,Surabaya,A03,28.8,Resolved,5
100399,2026-01-16,Call Center,Refund Request,Leisure,Bali,A14,33.0,Resolved,5
100400,2026-01-16,Email,Cancellation,Business,Jakarta,A02,9.9,Resolved,5
100401,2026-01-16,Web,Booking Change,Business,Surabaya,A14,3.0,Resolved,5
100402,2026-01-16,App,Baggage Issue,Leisure,Jakarta,A04,24.4,Resolved,4
100403,2026-01-16,App,Booking Change,Corporate,Jakarta,A08,11.2,Resolved,1
100404,2026-01-16,Web,Flight Delay,First-time,Medan,A06,15.4,Resolved,5
100405,2026-01-16,WhatsApp,Refund Request,Business,Jakarta,A10,17.1,Resolved,3
100406,2026-01-16,Email,Flight Delay,Leisure,Bali,A03,7.4,Resolved,4
100407,2026-01-16,App,Complaint,Business,Makassar,A07,25.8,Resolved,4
100408,2026-01-16,Call Center,Loyalty/Account,Corporate,Medan,A03,2.5,Open,
100409,2026-01-16,App,Baggage Issue,Leisure,Bali,A13,26.8,Resolved,1
100410,2026-01-16,Web,Loyalty/Account,Leisure,Surabaya,A05,3.9,Resolved,3
100411,2026-01-16,Email,Cancellation,Business,Makassar,A06,21.3,Resolved,4
100412,2026-01-16,App,Refund Request,Corporate,Makassar,A12,15.3,Resolved,3
100413,2026-01-16,WhatsApp,Baggage Issue,Business,Medan,A05,18.9,Open,
100414,2026-01-16,Email,Baggage Issue,Leisure,Makassar,A01,19.8,Resolved,4
100415,2026-01-16,Call Center,Complaint,Corporate,Surabaya,A01,36.6,Resolved,1
100416,2026-01-16,Call Center,Complaint,Corporate,Jakarta,A12,25.8,Resolved,5
100417,2026-01-16,Web,Booking Change,Corporate,Bali,A03,5.7,Resolved,5
100418,2026-01-16,WhatsApp,Refund Request,Corporate,Surabaya,A14,17.2,Resolved,5
100419,2026-01-16,App,Cancellation,Business,Surabaya,A12,13.8,Resolved,1
100420,2026-01-16,Web,Booking Change,Corporate,Makassar,A11,5.2,Resolved,1
100421,2026-01-16,Call Center,Booking Change,Leisure,Surabaya,A06,8.5,Resolved,2
100422,2026-01-16,App,Baggage Issue,Corporate,Medan,A05,31.0,Resolved,1
100423,2026-01-17,App,Refund Request,Leisure,Jakarta,A07,18.4,Resolved,5
100424,2026-01-17,Email,Loyalty/Account,Corporate,Makassar,A02,4.6,Resolved,2
100425,2026-01-17,Email,Baggage Issue,Business,Surabaya,A02,18.6,Open,
100426,2026-01-17,Call Center,Refund Request,Leisure,Jakarta,A03,27.0,Resolved,5
100427,2026-01-17,WhatsApp,Booking Change,Leisure,Bali,A10,8.9,Resolved,2
100428,2026-01-17,App,Baggage Issue,First-time,Surabaya,A02,11.0,Resolved,2
100429,2026-01-17,Call Center,Flight Delay,Corporate,Bali,A04,16.0,Resolved,4
100430,2026-01-17,App,Booking Change,Leisure,Medan,A05,7.4,Resolved,3
100431,2026-01-17,Web,Flight Delay,Leisure,Jakarta,A03,3.5,Resolved,5
100432,2026-01-17,Call Center,Complaint,First-time,Medan,A02,3.9,Resolved,5
100433,2026-01-17,Web,Refund Request,First-time,Bali,A08,42.4,Resolved,1
100434,2026-01-17,App,Baggage Issue,Business,Jakarta,A11,20.1,Resolved,4
100435,2026-01-17,App,Loyalty/Account,Business,Makassar,A14,2.5,Resolved,4
100436,2026-01-17,Call Center,Loyalty/Account,Business,Medan,A02,5.3,Resolved,1
100437,2026-01-17,Email,Booking Change,Business,Jakarta,A03,7.4,Resolved,5
100438,2026-01-17,Web,Booking Change,Leisure,Medan,A14,5.5,Resolved,2
100439,2026-01-17,Email,Refund Request,Leisure,Jakarta,A09,21.5,Resolved,5
100440,2026-01-17,Email,Complaint,First-time,Jakarta,A03,29.1,Resolved,4
100441,2026-01-17,WhatsApp,Cancellation,Leisure,Jakarta,A13,12.6,Resolved,5
100442,2026-01-17,WhatsApp,Flight Delay,First-time,Medan,A10,14.3,Resolved,5
100443,2026-01-17,Email,Flight Delay,First-time,Jakarta,A15,17.3,Open,
100444,2026-01-17,App,Flight Delay,Corporate,Bali,A06,6.9,Resolved,5
100445,2026-01-17,Web,Refund Request,First-time,Jakarta,A03,23.8,Resolved,5
100446,2026-01-17,Email,Cancellation,Leisure,Surabaya,A04,16.3,Resolved,4
100447,2026-01-17,WhatsApp,Flight Delay,Corporate,Jakarta,A13,14.2,Resolved,5
100448,2026-01-17,Web,Complaint,Leisure,Surabaya,A15,31.0,Resolved,1
100449,2026-01-17,Call Center,Refund Request,First-time,Jakarta,A12,33.6,Resolved,5
100450,2026-01-17,Call Center,Loyalty/Account,Leisure,Surabaya,A08,5.5,Resolved,5
100451,2026-01-18,Web,Flight Delay,Corporate,Bali,A14,18.3,Resolved,5
100452,2026-01-18,Web,Refund Request,Business,Makassar,A14,17.7,Resolved,5
100453,2026-01-18,App,Booking Change,First-time,Makassar,A14,6.8,Open,
100454,2026-01-18,App,Loyalty/Account,Business,Makassar,A04,1.3,Resolved,4
100455,2026-01-18,Email,Refund Request,Corporate,Medan,A14,24.7,Resolved,4
100456,2026-01-18,App,Complaint,First-time,Makassar,A01,30.0,Resolved,3
100457,2026-01-18,WhatsApp,Complaint,Corporate,Makassar,A10,21.0,Resolved,5
100458,2026-01-18,Call Center,Refund Request,Corporate,Bali,A11,47.8,Resolved,1
100459,2026-01-18,Web,Refund Request,Business,Makassar,A15,52.2,Resolved,4
100460,2026-01-18,Email,Refund Request,Business,Jakarta,A05,38.3,Resolved,4
100461,2026-01-18,WhatsApp,Refund Request,Leisure,Makassar,A14,37.1,Resolved,4
100462,2026-01-18,Call Center,Complaint,Corporate,Makassar,A14,38.4,Resolved,2
100463,2026-01-18,Email,Flight Delay,Corporate,Jakarta,A03,11.6,Resolved,1
100464,2026-01-18,Web,Loyalty/Account,Corporate,Jakarta,A06,1.4,Resolved,4
100465,2026-01-18,Call Center,Flight Delay,Corporate,Bali,A10,9.4,Resolved,2
100466,2026-01-18,Web,Baggage Issue,Leisure,Medan,A09,31.5,Resolved,1
100467,2026-01-18,Web,Flight Delay,First-time,Jakarta,A03,16.4,Resolved,1
100468,2026-01-18,Web,Loyalty/Account,Business,Bali,A13,3.9,Resolved,5
100469,2026-01-18,App,Loyalty/Account,Corporate,Jakarta,A08,3.6,Resolved,3
100470,2026-01-18,WhatsApp,Flight Delay,Leisure,Surabaya,A07,20.0,Resolved,4
100471,2026-01-18,App,Loyalty/Account,First-time,Jakarta,A09,4.5,Open,
100472,2026-01-18,App,Refund Request,Business,Jakarta,A11,41.0,Resolved,5
100473,2026-01-18,App,Complaint,Corporate,Surabaya,A07,15.8,Resolved,5
100474,2026-01-18,WhatsApp,Loyalty/Account,First-time,Makassar,A09,4.0,Resolved,1
100475,2026-01-18,Call Center,Loyalty/Account,Corporate,Medan,A13,5.5,Resolved,4
100476,2026-01-18,App,Refund Request,Business,Surabaya,A10,57.0,Resolved,5
100477,2026-01-18,Call Center,Cancellation,Leisure,Medan,A13,8.8,Resolved,4
100478,2026-01-18,App,Baggage Issue,Leisure,Jakarta,A07,17.5,Resolved,5
100479,2026-01-18,App,Refund Request,Business,Surabaya,A05,25.1,Resolved,4
100480,2026-01-18,WhatsApp,Cancellation,First-time,Jakarta,A12,10.9,Resolved,5
100481,2026-01-18,WhatsApp,Complaint,First-time,Surabaya,A04,27.2,Resolved,5
100482,2026-01-18,WhatsApp,Flight Delay,Business,Jakarta,A08,3.1,Resolved,5
100483,2026-01-18,App,Flight Delay,Business,Jakarta,A11,14.0,Resolved,4
100484,2026-01-18,Call Center,Loyalty/Account,Leisure,Jakarta,A11,4.4,Resolved,1
100485,2026-01-18,App,Refund Request,First-time,Jakarta,A14,31.6,Resolved,2
100486,2026-01-18,App,Refund Request,Leisure,Jakarta,A01,33.0,Resolved,3
100487,2026-01-19,Call Center,Refund Request,First-time,Makassar,A15,28.8,Resolved,5
100488,2026-01-19,Email,Flight Delay,First-time,Bali,A12,7.4,Resolved,3
100489,2026-01-19,Web,Baggage Issue,Business,Jakarta,A12,15.0,Resolved,5
100490,2026-01-19,Email,Loyalty/Account,First-time,Makassar,A03,0.5,Resolved,4
100491,2026-01-19,Email,Baggage Issue,Business,Medan,A02,23.9,Resolved,3
100492,2026-01-19,WhatsApp,Booking Change,Business,Bali,A09,4.3,Resolved,4
100493,2026-01-19,Call Center,Flight Delay,Business,Medan,A11,9.9,Resolved,4
100494,2026-01-19,Web,Loyalty/Account,Leisure,Jakarta,A09,2.6,Resolved,3
100495,2026-01-19,Call Center,Complaint,Leisure,Medan,A04,20.2,Resolved,4
100496,2026-01-19,Email,Refund Request,Business,Jakarta,A08,38.5,Resolved,4
100497,2026-01-19,App,Complaint,First-time,Bali,A08,23.9,Resolved,5
100498,2026-01-19,WhatsApp,Flight Delay,Leisure,Makassar,A11,11.1,Resolved,5
100499,2026-01-19,Call Center,Booking Change,First-time,Bali,A14,7.6,Resolved,4
100500,2026-01-19,Email,Baggage Issue,First-time,Bali,A02,19.7,Resolved,3
100501,2026-01-19,WhatsApp,Booking Change,Corporate,Bali,A09,5.2,Resolved,5
100502,2026-01-19,Call Center,Complaint,First-time,Jakarta,A10,27.2,Resolved,5
100503,2026-01-19,Web,Complaint,Business,Medan,A12,15.5,Open,
100504,2026-01-19,Email,Baggage Issue,Leisure,Medan,A11,28.3,Resolved,3
100505,2026-01-19,App,Loyalty/Account,Leisure,Makassar,A09,6.8,Resolved,3
100506,2026-01-20,App,Cancellation,Business,Surabaya,A07,7.0,Resolved,4
100507,2026-01-20,WhatsApp,Refund Request,First-time,Medan,A15,26.8,Resolved,5
100508,2026-01-20,Email,Refund Request,Business,Surabaya,A10,21.5,Resolved,4
100509,2026-01-20,Web,Refund Request,Corporate,Makassar,A04,34.8,Resolved,1
100510,2026-01-20,WhatsApp,Booking Change,Business,Makassar,A12,9.7,Resolved,1
100511,2026-01-20,WhatsApp,Cancellation,First-time,Makassar,A11,8.5,Resolved,5
100512,2026-01-20,WhatsApp,Complaint,First-time,Jakarta,A02,10.1,Open,
100513,2026-01-20,Call Center,Booking Change,Leisure,Surabaya,A13,7.5,Resolved,5
100514,2026-01-20,WhatsApp,Booking Change,Corporate,Surabaya,A01,0.5,Resolved,5
100515,2026-01-20,Email,Baggage Issue,Business,Makassar,A04,5.2,Resolved,5
100516,2026-01-20,Email,Booking Change,First-time,Medan,A13,5.7,Resolved,5
100517,2026-01-20,Web,Flight Delay,Leisure,Bali,A10,18.5,Resolved,5
100518,2026-01-20,WhatsApp,Baggage Issue,Corporate,Makassar,A12,7.5,Resolved,4
100519,2026-01-20,Web,Loyalty/Account,Corporate,Medan,A11,7.7,Resolved,5
100520,2026-01-20,Call Center,Booking Change,Corporate,Makassar,A03,8.8,Resolved,1
100521,2026-01-20,App,Booking Change,First-time,Surabaya,A03,8.9,Resolved,3
100522,2026-01-20,WhatsApp,Complaint,Corporate,Medan,A09,18.4,Resolved,3
100523,2026-01-20,WhatsApp,Refund Request,Business,Surabaya,A02,31.6,Resolved,5
100524,2026-01-20,Call Center,Refund Request,Business,Bali,A06,23.1,Resolved,2
100525,2026-01-21,Call Center,Flight Delay,Leisure,Jakarta,A08,12.4,Resolved,5
100526,2026-01-21,App,Booking Change,Corporate,Medan,A07,9.4,Resolved,1
100527,2026-01-21,WhatsApp,Booking Change,Corporate,Makassar,A08,4.0,Resolved,5
100528,2026-01-21,WhatsApp,Booking Change,Leisure,Surabaya,A09,6.2,Open,
100529,2026-01-21,App,Booking Change,Business,Medan,A04,2.4,Resolved,4
100530,2026-01-21,App,Baggage Issue,Leisure,Surabaya,A08,15.4,Resolved,5
100531,2026-01-21,WhatsApp,Booking Change,Business,Bali,A02,4.5,Resolved,5
100532,2026-01-21,App,Baggage Issue,First-time,Bali,A07,15.7,Resolved,4
100533,2026-01-21,App,Baggage Issue,Leisure,Makassar,A12,21.9,Resolved,5
100534,2026-01-21,Email,Cancellation,Leisure,Bali,A07,6.9,Resolved,4
100535,2026-01-21,Email,Flight Delay,Business,Surabaya,A13,13.8,Resolved,5
100536,2026-01-21,WhatsApp,Baggage Issue,Corporate,Jakarta,A14,9.4,Resolved,5
100537,2026-01-21,WhatsApp,Booking Change,First-time,Makassar,A02,4.7,Resolved,5
100538,2026-01-21,Web,Flight Delay,Business,Surabaya,A04,19.5,Resolved,5
100539,2026-01-21,Email,Booking Change,Leisure,Makassar,A11,4.1,Resolved,5
100540,2026-01-21,Call Center,Cancellation,First-time,Bali,A03,9.0,Resolved,5
100541,2026-01-21,Call Center,Refund Request,Leisure,Surabaya,A08,14.2,Resolved,5
100542,2026-01-21,Email,Baggage Issue,Corporate,Bali,A03,21.0,Open,
100543,2026-01-21,Call Center,Refund Request,Business,Medan,A14,18.5,Resolved,5
100544,2026-01-21,WhatsApp,Flight Delay,Corporate,Medan,A02,17.6,Resolved,3
100545,2026-01-21,Web,Complaint,Business,Makassar,A05,22.6,Resolved,2
100546,2026-01-21,WhatsApp,Complaint,Leisure,Makassar,A07,10.6,Resolved,5
100547,2026-01-21,WhatsApp,Booking Change,Corporate,Makassar,A08,5.2,Resolved,2
100548,2026-01-21,Email,Baggage Issue,Corporate,Surabaya,A09,14.6,Resolved,5
100549,2026-01-21,Web,Flight Delay,Business,Makassar,A13,6.8,Resolved,2
100550,2026-01-21,Call Center,Baggage Issue,Business,Medan,A01,17.3,Resolved,5
100551,2026-01-22,Web,Refund Request,Business,Jakarta,A09,39.5,Resolved,4
100552,2026-01-22,WhatsApp,Booking Change,Corporate,Jakarta,A11,4.8,Resolved,3
100553,2026-01-22,Email,Refund Request,Business,Medan,A06,8.1,Resolved,5
100554,2026-01-22,Email,Loyalty/Account,Business,Makassar,A06,2.2,Resolved,5
100555,2026-01-22,Web,Complaint,Leisure,Makassar,A08,25.9,Resolved,5
100556,2026-01-22,App,Booking Change,Corporate,Makassar,A11,6.8,Resolved,2
100557,2026-01-22,Email,Cancellation,First-time,Medan,A04,5.1,Resolved,5
100558,2026-01-22,WhatsApp,Booking Change,Business,Surabaya,A01,4.1,Resolved,5
100559,2026-01-22,Email,Booking Change,Business,Makassar,A10,9.4,Resolved,1
100560,2026-01-22,Email,Complaint,Leisure,Surabaya,A10,21.4,Resolved,2
100561,2026-01-22,Web,Booking Change,First-time,Makassar,A13,2.4,Resolved,5
100562,2026-01-22,WhatsApp,Booking Change,Corporate,Medan,A10,4.0,Resolved,5
100563,2026-01-22,WhatsApp,Booking Change,Leisure,Surabaya,A14,9.1,Resolved,3
100564,2026-01-22,WhatsApp,Booking Change,Leisure,Makassar,A13,4.0,Resolved,5
100565,2026-01-22,WhatsApp,Booking Change,Leisure,Medan,A07,5.5,Resolved,5
100566,2026-01-22,WhatsApp,Complaint,First-time,Bali,A13,26.1,Resolved,2
100567,2026-01-22,Web,Cancellation,Leisure,Medan,A05,7.1,Resolved,5
100568,2026-01-22,Web,Complaint,First-time,Bali,A01,25.0,Resolved,2
100569,2026-01-23,Web,Flight Delay,Leisure,Medan,A12,13.6,Resolved,5
100570,2026-01-23,Email,Baggage Issue,Corporate,Makassar,A10,11.0,Resolved,5
100571,2026-01-23,WhatsApp,Cancellation,Business,Medan,A13,7.7,Resolved,5
100572,2026-01-23,Web,Loyalty/Account,Corporate,Medan,A14,3.6,Resolved,5
100573,2026-01-23,Web,Refund Request,Business,Jakarta,A09,21.2,Resolved,4
100574,2026-01-23,App,Cancellation,Business,Medan,A13,12.1,Resolved,5
100575,2026-01-23,App,Loyalty/Account,First-time,Jakarta,A05,4.1,Open,
100576,2026-01-23,WhatsApp,Refund Request,First-time,Makassar,A05,34.8,Resolved,4
100577,2026-01-23,Email,Loyalty/Account,Business,Medan,A01,4.7,Resolved,5
100578,2026-01-23,Web,Booking Change,Business,Makassar,A11,9.4,Open,
100579,2026-01-23,App,Refund Request,Leisure,Surabaya,A05,32.1,Resolved,4
100580,2026-01-23,WhatsApp,Flight Delay,Leisure,Jakarta,A05,7.6,Resolved,5
100581,2026-01-23,Web,Baggage Issue,Corporate,Bali,A10,25.7,Resolved,5
100582,2026-01-23,App,Booking Change,Leisure,Makassar,A09,5.4,Resolved,1
100583,2026-01-23,WhatsApp,Complaint,Corporate,Makassar,A05,15.4,Resolved,4
100584,2026-01-23,WhatsApp,Cancellation,First-time,Medan,A14,0.5,Open,
100585,2026-01-23,Web,Booking Change,Leisure,Medan,A11,4.7,Resolved,5
100586,2026-01-23,Call Center,Flight Delay,Corporate,Surabaya,A02,3.8,Resolved,4
100587,2026-01-23,Call Center,Refund Request,Business,Medan,A06,33.1,Resolved,3
100588,2026-01-23,Web,Loyalty/Account,Business,Medan,A04,6.0,Resolved,1
100589,2026-01-23,WhatsApp,Booking Change,Business,Surabaya,A06,6.6,Resolved,3
100590,2026-01-23,App,Baggage Issue,Leisure,Makassar,A14,20.8,Resolved,3
100591,2026-01-23,Web,Flight Delay,Corporate,Medan,A13,15.4,Resolved,3
